observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Shoots3	Syllep1	Circum2	Height2	REP	Height1	Circum1
661300425	gnpis.lot:'661300425'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZHRlc4VQ==	661300425	661300425	2004	2004-01-01T01:00:00Z							72.900000000000006
661300425	gnpis.lot:'661300425'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZHRlc4VQ==	661300425	661300425	2004	2004-12-01T01:00:00Z			188.95				
661300425	gnpis.lot:'661300425'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZHRlc4VQ==	661300425	661300425	2004	2004-01-01T01:00:00Z						312.39999999999998	
661300425	gnpis.lot:'661300425'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZHRlc4VQ==	661300425	661300425	2004	2004-12-01T01:00:00Z				897.4			
661300425	gnpis.lot:'661300425'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZHRlc4VQ==	661300425	661300425	2004	2004-01-01T01:00:00Z		42.03					
661300425	gnpis.lot:'661300425'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZHRlc4VQ==	661300425	661300425	2004	2004-12-01T01:00:00Z					6		
661300425	gnpis.lot:'661300425'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZHRlc4VQ==	661300425	661300425	2005	2005-05-01T02:00:00Z	11.343423999999999						
661300425	gnpis.lot:'661300425'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZHRlc4VQ==	661300425	661300425	2005	2005-05-01T02:00:00Z					6		
661300576	gnpis.lot:'661300576'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhGUzZDSw==	661300576	661300576	2004	2004-01-01T01:00:00Z							63.57
661300576	gnpis.lot:'661300576'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhGUzZDSw==	661300576	661300576	2004	2004-12-01T01:00:00Z			171.61				
661300576	gnpis.lot:'661300576'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhGUzZDSw==	661300576	661300576	2004	2004-01-01T01:00:00Z						308.89999999999998	
661300576	gnpis.lot:'661300576'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhGUzZDSw==	661300576	661300576	2004	2004-12-01T01:00:00Z				820.7			
661300576	gnpis.lot:'661300576'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhGUzZDSw==	661300576	661300576	2004	2004-01-01T01:00:00Z		42.36					
661300576	gnpis.lot:'661300576'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhGUzZDSw==	661300576	661300576	2004	2004-12-01T01:00:00Z					6		
661300576	gnpis.lot:'661300576'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhGUzZDSw==	661300576	661300576	2005	2005-05-01T02:00:00Z	13.942755999999999						
661300576	gnpis.lot:'661300576'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhGUzZDSw==	661300576	661300576	2005	2005-05-01T02:00:00Z					6		
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-01-01T01:00:00Z							59.07
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-12-01T01:00:00Z			145.78				
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-01-01T01:00:00Z						272.60000000000002	
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-12-01T01:00:00Z				717.4			
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-01-01T01:00:00Z		23.03					
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2004	2004-12-01T01:00:00Z					6		
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2005	2005-05-01T02:00:00Z	7.2576359999999998						
661300406	gnpis.lot:'661300406'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZQN1lNVw==	661300406	661300406	2005	2005-05-01T02:00:00Z					6		
661300558	gnpis.lot:'661300558'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSUNOVQ==	661300558	661300558	2004	2004-01-01T01:00:00Z							61.24
661300558	gnpis.lot:'661300558'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSUNOVQ==	661300558	661300558	2004	2004-12-01T01:00:00Z			155.28				
661300558	gnpis.lot:'661300558'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSUNOVQ==	661300558	661300558	2004	2004-01-01T01:00:00Z						282.39999999999998	
661300558	gnpis.lot:'661300558'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSUNOVQ==	661300558	661300558	2004	2004-12-01T01:00:00Z				815.7			
661300558	gnpis.lot:'661300558'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSUNOVQ==	661300558	661300558	2004	2004-01-01T01:00:00Z		28.36					
661300558	gnpis.lot:'661300558'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSUNOVQ==	661300558	661300558	2004	2004-12-01T01:00:00Z					6		
661300558	gnpis.lot:'661300558'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSUNOVQ==	661300558	661300558	2005	2005-05-01T02:00:00Z	12.355225000000001						
661300558	gnpis.lot:'661300558'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ROSUNOVQ==	661300558	661300558	2005	2005-05-01T02:00:00Z					6		
661300254	gnpis.lot:'661300254'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NUR1FWTg==	661300254	661300254	2004	2004-01-01T01:00:00Z							58.74
661300254	gnpis.lot:'661300254'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NUR1FWTg==	661300254	661300254	2004	2004-12-01T01:00:00Z			144.28				
661300254	gnpis.lot:'661300254'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NUR1FWTg==	661300254	661300254	2004	2004-01-01T01:00:00Z						254.1	
661300254	gnpis.lot:'661300254'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NUR1FWTg==	661300254	661300254	2004	2004-12-01T01:00:00Z				772.4			
661300254	gnpis.lot:'661300254'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NUR1FWTg==	661300254	661300254	2004	2004-01-01T01:00:00Z		37.86					
661300254	gnpis.lot:'661300254'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NUR1FWTg==	661300254	661300254	2004	2004-12-01T01:00:00Z					6		
661300254	gnpis.lot:'661300254'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NUR1FWTg==	661300254	661300254	2005	2005-05-01T02:00:00Z	12.616704						
661300254	gnpis.lot:'661300254'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NUR1FWTg==	661300254	661300254	2005	2005-05-01T02:00:00Z					6		
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-01-01T01:00:00Z							66.569999999999993
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-12-01T01:00:00Z			174.11				
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-01-01T01:00:00Z						297.7	
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-12-01T01:00:00Z				820.7			
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-01-01T01:00:00Z		48.36					
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2004	2004-12-01T01:00:00Z					6		
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2005	2005-05-01T02:00:00Z	13.9129						
661300521	gnpis.lot:'661300521'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lJWElJWg==	661300521	661300521	2005	2005-05-01T02:00:00Z					6		
661300357	gnpis.lot:'661300357'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVMMERCWA==	661300357	661300357	2004	2004-01-01T01:00:00Z							55.74
661300357	gnpis.lot:'661300357'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVMMERCWA==	661300357	661300357	2004	2004-12-01T01:00:00Z			136.94999999999999				
661300357	gnpis.lot:'661300357'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVMMERCWA==	661300357	661300357	2004	2004-01-01T01:00:00Z						263.2	
661300357	gnpis.lot:'661300357'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVMMERCWA==	661300357	661300357	2004	2004-12-01T01:00:00Z				769			
661300357	gnpis.lot:'661300357'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVMMERCWA==	661300357	661300357	2004	2004-01-01T01:00:00Z		23.53					
661300357	gnpis.lot:'661300357'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVMMERCWA==	661300357	661300357	2004	2004-12-01T01:00:00Z					6		
661300357	gnpis.lot:'661300357'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVMMERCWA==	661300357	661300357	2005	2005-05-01T02:00:00Z	6.9643209999999991						
661300357	gnpis.lot:'661300357'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzVMMERCWA==	661300357	661300357	2005	2005-05-01T02:00:00Z					6		
661300378	gnpis.lot:'661300378'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lKWVVFWg==	661300378	661300378	2004	2004-01-01T01:00:00Z							68.900000000000006
661300378	gnpis.lot:'661300378'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lKWVVFWg==	661300378	661300378	2004	2004-12-01T01:00:00Z			184.78				
661300378	gnpis.lot:'661300378'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lKWVVFWg==	661300378	661300378	2004	2004-01-01T01:00:00Z						279.39999999999998	
661300378	gnpis.lot:'661300378'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lKWVVFWg==	661300378	661300378	2004	2004-12-01T01:00:00Z				842.4			
661300378	gnpis.lot:'661300378'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lKWVVFWg==	661300378	661300378	2004	2004-01-01T01:00:00Z		29.86					
661300378	gnpis.lot:'661300378'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lKWVVFWg==	661300378	661300378	2004	2004-12-01T01:00:00Z					6		
661300378	gnpis.lot:'661300378'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lKWVVFWg==	661300378	661300378	2005	2005-05-01T02:00:00Z	14.44						
661300378	gnpis.lot:'661300378'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lKWVVFWg==	661300378	661300378	2005	2005-05-01T02:00:00Z					6		
661300543	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-01-01T01:00:00Z							53.07
661300543	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-12-01T01:00:00Z			132.28				
661300543	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-01-01T01:00:00Z						250.6	
661300543	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-12-01T01:00:00Z				710.7			
661300543	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-01-01T01:00:00Z		34.86					
661300543	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2004	2004-12-01T01:00:00Z					6		
661300543	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2005	2005-05-01T02:00:00Z	12.467961000000001						
661300543	gnpis.lot:'661300543'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05NWVZQUg==	661300543	661300543	2005	2005-05-01T02:00:00Z					6		
661300345	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-01-01T01:00:00Z							62.05
661300345	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-12-01T01:00:00Z			174.04				
661300345	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-01-01T01:00:00Z						295.60000000000002	
661300345	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-12-01T01:00:00Z				837.3			
661300345	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-01-01T01:00:00Z		36.51					
661300345	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-12-01T01:00:00Z					5		
661300345	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2005	2005-05-01T02:00:00Z	16.801801000000001						
661300345	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2005	2005-05-01T02:00:00Z					5		
661300572	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-01-01T01:00:00Z							52.4
661300572	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-12-01T01:00:00Z			159.54				
661300572	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-01-01T01:00:00Z						273.2	
661300572	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-12-01T01:00:00Z				772.4			
661300572	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-01-01T01:00:00Z		25.19					
661300572	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2004	2004-12-01T01:00:00Z					5		
661300572	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2005	2005-05-01T02:00:00Z	9.3269159999999989						
661300572	gnpis.lot:'661300572'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VVhPUA==	661300572	661300572	2005	2005-05-01T02:00:00Z					5		
661300250	gnpis.lot:'661300250'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRBTDgwVg==	661300250	661300250	2004	2004-01-01T01:00:00Z							58.57
661300250	gnpis.lot:'661300250'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRBTDgwVg==	661300250	661300250	2004	2004-12-01T01:00:00Z			161.28				
661300250	gnpis.lot:'661300250'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRBTDgwVg==	661300250	661300250	2004	2004-01-01T01:00:00Z						279.89999999999998	
661300250	gnpis.lot:'661300250'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRBTDgwVg==	661300250	661300250	2004	2004-12-01T01:00:00Z				830.7			
661300250	gnpis.lot:'661300250'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRBTDgwVg==	661300250	661300250	2004	2004-01-01T01:00:00Z		33.03					
661300250	gnpis.lot:'661300250'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRBTDgwVg==	661300250	661300250	2004	2004-12-01T01:00:00Z					6		
661300250	gnpis.lot:'661300250'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRBTDgwVg==	661300250	661300250	2005	2005-05-01T02:00:00Z	11.492100000000001						
661300250	gnpis.lot:'661300250'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzRBTDgwVg==	661300250	661300250	2005	2005-05-01T02:00:00Z					6		
661300233	gnpis.lot:'661300233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01SWDFGQQ==	661300233	661300233	2004	2004-01-01T01:00:00Z							54.05
661300233	gnpis.lot:'661300233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01SWDFGQQ==	661300233	661300233	2004	2004-12-01T01:00:00Z			120.06				
661300233	gnpis.lot:'661300233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01SWDFGQQ==	661300233	661300233	2004	2004-01-01T01:00:00Z						237.9	
661300233	gnpis.lot:'661300233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01SWDFGQQ==	661300233	661300233	2004	2004-12-01T01:00:00Z				651			
661300233	gnpis.lot:'661300233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01SWDFGQQ==	661300233	661300233	2004	2004-01-01T01:00:00Z		40.31					
661300233	gnpis.lot:'661300233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01SWDFGQQ==	661300233	661300233	2004	2004-12-01T01:00:00Z					5		
661300233	gnpis.lot:'661300233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01SWDFGQQ==	661300233	661300233	2005	2005-05-01T02:00:00Z	11.055624999999999						
661300233	gnpis.lot:'661300233'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01SWDFGQQ==	661300233	661300233	2005	2005-05-01T02:00:00Z					5		
661300303	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-01-01T01:00:00Z							56.9
661300303	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-12-01T01:00:00Z			132.94999999999999				
661300303	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-01-01T01:00:00Z						277.10000000000002	
661300303	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-12-01T01:00:00Z				735.7			
661300303	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-01-01T01:00:00Z		26.03					
661300303	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2004	2004-12-01T01:00:00Z					6		
661300303	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2005	2005-05-01T02:00:00Z	10.407076						
661300303	gnpis.lot:'661300303'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0pSVVFPUQ==	661300303	661300303	2005	2005-05-01T02:00:00Z					6		
661300464	gnpis.lot:'661300464'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVVPTg==	661300464	661300464	2004	2004-01-01T01:00:00Z							56.24
661300464	gnpis.lot:'661300464'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVVPTg==	661300464	661300464	2004	2004-12-01T01:00:00Z			142.44999999999999				
661300464	gnpis.lot:'661300464'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVVPTg==	661300464	661300464	2004	2004-01-01T01:00:00Z						280.2	
661300464	gnpis.lot:'661300464'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVVPTg==	661300464	661300464	2004	2004-12-01T01:00:00Z				785.7			
661300464	gnpis.lot:'661300464'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVVPTg==	661300464	661300464	2004	2004-01-01T01:00:00Z		40.36					
661300464	gnpis.lot:'661300464'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVVPTg==	661300464	661300464	2004	2004-12-01T01:00:00Z					6		
661300464	gnpis.lot:'661300464'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVVPTg==	661300464	661300464	2005	2005-05-01T02:00:00Z	13.359024999999999						
661300464	gnpis.lot:'661300464'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dGTVVPTg==	661300464	661300464	2005	2005-05-01T02:00:00Z					6		
661300280	gnpis.lot:'661300280'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BWNkJGNQ==	661300280	661300280	2004	2004-01-01T01:00:00Z							67.739999999999995
661300280	gnpis.lot:'661300280'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BWNkJGNQ==	661300280	661300280	2004	2004-12-01T01:00:00Z			179.78				
661300280	gnpis.lot:'661300280'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BWNkJGNQ==	661300280	661300280	2004	2004-01-01T01:00:00Z						303.39999999999998	
661300280	gnpis.lot:'661300280'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BWNkJGNQ==	661300280	661300280	2004	2004-12-01T01:00:00Z				910.7			
661300280	gnpis.lot:'661300280'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BWNkJGNQ==	661300280	661300280	2004	2004-01-01T01:00:00Z		32.69					
661300280	gnpis.lot:'661300280'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BWNkJGNQ==	661300280	661300280	2004	2004-12-01T01:00:00Z					6		
661300280	gnpis.lot:'661300280'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BWNkJGNQ==	661300280	661300280	2005	2005-05-01T02:00:00Z	9.1930239999999994						
661300280	gnpis.lot:'661300280'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1BWNkJGNQ==	661300280	661300280	2005	2005-05-01T02:00:00Z					6		
661300252	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-01-01T01:00:00Z							60.07
661300252	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-12-01T01:00:00Z			138.78				
661300252	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-01-01T01:00:00Z						284.89999999999998	
661300252	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-12-01T01:00:00Z				769.9			
661300252	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-01-01T01:00:00Z		21.86					
661300252	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2004	2004-12-01T01:00:00Z					6		
661300252	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2005	2005-05-01T02:00:00Z	12.278015999999999						
661300252	gnpis.lot:'661300252'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xITUxFVQ==	661300252	661300252	2005	2005-05-01T02:00:00Z					6		
661300241	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2004	2004-01-01T01:00:00Z							55.07
661300241	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2004	2004-12-01T01:00:00Z			144.78				
661300241	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2004	2004-01-01T01:00:00Z						258.89999999999998	
