observationUnitName	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Budflush2	SLA	CM	Shoots3	Syllep1	Circum2	Height2	NM	REP	Height1	BS_date	Circum1	Delta13C
661300562	gnpis.lot:'661300562'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05TVTBTTQ==	661300562	661300562	2004	2004-04-01T02:00:00Z									6				
661300562	gnpis.lot:'661300562'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05TVTBTTQ==	661300562	661300562	2005	2015-09-01T02:00:00Z											252.45758212909701		
661300562	gnpis.lot:'661300562'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05TVTBTTQ==	661300562	661300562	2005	2005-05-12T02:00:00Z				8.375236000000001									
661300562	gnpis.lot:'661300562'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L05TVTBTTQ==	661300562	661300562	2005	2015-09-01T02:00:00Z									6				
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-03-21T01:00:00Z	93.666838906538004												
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-01-12T01:00:00Z												49.560843813950434	
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-12-18T01:00:00Z						125.68							
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-04-01T02:00:00Z			454.3										
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-04-01T02:00:00Z													21.334
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-01-12T01:00:00Z										300.60000000000002			
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-12-18T01:00:00Z							639.70000000000005						
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-04-01T02:00:00Z								16.992000000000001					
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-04-01T02:00:00Z		127.92											
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-01-12T01:00:00Z					21.33								
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2004	2004-04-01T02:00:00Z									6				
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2005	2015-09-01T02:00:00Z											256.15217345906302		
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2005	2005-05-12T02:00:00Z				11.356900000000001									
661300545	gnpis.lot:'661300545'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0xRQlFNSQ==	661300545	661300545	2005	2005-05-12T02:00:00Z									6				
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-03-21T01:00:00Z	91.333505573204704												
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-01-12T01:00:00Z												55.354083103699303	
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-12-18T01:00:00Z						132.51							
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-04-01T02:00:00Z			456.74										
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-04-01T02:00:00Z													20.815999999999999
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-01-12T01:00:00Z										314.60000000000002			
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-12-18T01:00:00Z							637.70000000000005						
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-04-01T02:00:00Z								22.872					
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-04-01T02:00:00Z		145.96											
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-01-12T01:00:00Z					30.66								
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2004	2004-04-01T02:00:00Z									6				
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2005	2015-09-01T02:00:00Z											258.77217345906303		
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2005	2005-05-12T02:00:00Z				14.432400999999999									
661300337	gnpis.lot:'661300337'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L00yV0JNQQ==	661300337	661300337	2005	2005-05-12T02:00:00Z									6				
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-03-21T01:00:00Z	95.345730659117606												
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-01-12T01:00:00Z												40.552675028242042	
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-12-18T01:00:00Z						99.26							
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-04-01T02:00:00Z			455.24										
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-04-01T02:00:00Z													21.47
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-01-12T01:00:00Z										277.2			
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-12-18T01:00:00Z							572.70000000000005						
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-04-01T02:00:00Z								22.558					
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-04-01T02:00:00Z		156.26											
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-01-12T01:00:00Z					17.96								
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2004	2004-12-18T01:00:00Z									5				
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2005	2015-09-01T02:00:00Z											256.07217345906298		
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2005	2005-05-12T02:00:00Z				8.952064									
661300318	gnpis.lot:'661300318'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FKRE4wRw==	661300318	661300318	2005	2005-05-12T02:00:00Z									5				
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-03-21T01:00:00Z	95.833505573204704												
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-01-12T01:00:00Z												32.626759736222994	
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-12-18T01:00:00Z						100.01							
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-04-01T02:00:00Z			449.26										
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-04-01T02:00:00Z													21.64
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-01-12T01:00:00Z										250.3			
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-12-18T01:00:00Z							530.9						
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-04-01T02:00:00Z								24.225999999999999					
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-04-01T02:00:00Z		147.04											
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-01-12T01:00:00Z					16.329999999999998								
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2004	2004-12-18T01:00:00Z									6				
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2005	2015-09-01T02:00:00Z											255.53867117879801		
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2005	2005-05-12T02:00:00Z				13.213224999999998									
661300298	gnpis.lot:'661300298'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tTUFlPTw==	661300298	661300298	2005	2015-09-01T02:00:00Z									6				
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-03-21T01:00:00Z	93.265832819657703												
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-01-12T01:00:00Z												45.772956586037729	
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-12-18T01:00:00Z						118.91							
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-04-01T02:00:00Z			452.74										
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-04-01T02:00:00Z													22.204000000000001
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-01-12T01:00:00Z										275.8			
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-12-18T01:00:00Z							588.9						
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-04-01T02:00:00Z								17.378					
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-04-01T02:00:00Z		135.91999999999999											
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-01-12T01:00:00Z					26								
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-04-01T02:00:00Z									6				
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2005	2015-09-01T02:00:00Z											258.53798983084801		
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2005	2005-05-12T02:00:00Z				20.729808999999999									
661300276	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2005	2015-09-01T02:00:00Z									6				
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-03-21T01:00:00Z	94.000172239871404												
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-01-12T01:00:00Z												48.064787513850462	
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-12-18T01:00:00Z						116.35							
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-04-01T02:00:00Z			437.68										
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-04-01T02:00:00Z													21.382000000000001
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-01-12T01:00:00Z										262.8			
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-12-18T01:00:00Z							572.20000000000005						
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-04-01T02:00:00Z								22.295999999999999					
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-04-01T02:00:00Z		142.56											
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-01-12T01:00:00Z					13.16								
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2004	2004-04-01T02:00:00Z									6				
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2005	2015-09-01T02:00:00Z											258.96327256894301		
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2005	2005-05-12T02:00:00Z				8.5263999999999989									
661300362	gnpis.lot:'661300362'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L09IREEzSA==	661300362	661300362	2005	2005-05-12T02:00:00Z									6				
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-03-21T01:00:00Z	94.500172239871404												
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-01-12T01:00:00Z												44.849858017890931	
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-12-18T01:00:00Z						115.18							
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-04-01T02:00:00Z			453.58										
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-04-01T02:00:00Z													21.638000000000002
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-01-12T01:00:00Z										292.3			
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-12-18T01:00:00Z							615						
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-04-01T02:00:00Z								22.08					
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-04-01T02:00:00Z		145.6											
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-01-12T01:00:00Z					19.5								
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2004	2004-04-01T02:00:00Z									6				
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2005	2015-09-01T02:00:00Z											260.96327256894301		
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2005	2005-05-12T02:00:00Z				11.751184									
661300398	gnpis.lot:'661300398'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZHWUtKMg==	661300398	661300398	2005	2015-09-01T02:00:00Z									6				
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-03-21T01:00:00Z	99.666838906538104												
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-01-12T01:00:00Z												56.977463344233328	
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-12-18T01:00:00Z						125.01							
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-04-01T02:00:00Z			463.88										
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-04-01T02:00:00Z													20.385999999999999
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-01-12T01:00:00Z										319.10000000000002			
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-12-18T01:00:00Z							642.70000000000005						
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-04-01T02:00:00Z								22.914000000000001					
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-04-01T02:00:00Z		138.13999999999999											
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-01-12T01:00:00Z					21.16								
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2004	2004-04-01T02:00:00Z									6				
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2005	2015-09-01T02:00:00Z											256.163272568943		
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2005	2005-05-12T02:00:00Z				10.131488999999998									
661300592	gnpis.lot:'661300592'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VERTRJTw==	661300592	661300592	2005	2005-05-12T02:00:00Z									6				
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-03-21T01:00:00Z	95.333505573204704												
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-01-12T01:00:00Z												36.605632874786771	
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-12-18T01:00:00Z						104.51							
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-04-01T02:00:00Z			452.36										
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-04-01T02:00:00Z													21.654
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-01-12T01:00:00Z										258.3			
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-12-18T01:00:00Z							524.5						
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-04-01T02:00:00Z								19.809999999999999					
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-04-01T02:00:00Z		150.72											
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-01-12T01:00:00Z					19								
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2004	2004-04-01T02:00:00Z									6				
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2005	2015-09-01T02:00:00Z											253.055558805061		
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2005	2005-05-12T02:00:00Z				13.719616000000002									
661300422	gnpis.lot:'661300422'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pYS1ZHWQ==	661300422	661300422	2005	2015-09-01T02:00:00Z									6				
661300288	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-03-21T01:00:00Z	93.166838906538004												
661300288	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-01-12T01:00:00Z												47.491829781897273	
661300288	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-12-18T01:00:00Z						106.85							
661300288	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-04-01T02:00:00Z			460.2										
661300288	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-04-01T02:00:00Z													22.442
661300288	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-01-12T01:00:00Z										313.39999999999998			
661300288	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-12-18T01:00:00Z							634.9						
661300288	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-04-01T02:00:00Z								19.532					
